feedback_id,customer_id,product_id,channel,feedback_date,text,true_themes,true_aspect_sentiments,true_overall_sentiment,predicted_sentiment,sentiment_confidence,detected_aspects,n_aspects_detected,dominant_true_theme,discovered_topic_id,discovered_topic_label,lifetime_value,tier,base_churn_prob,repeat_negative_count,primary_theme,theme_severity,theme_label_primary,sentiment_severity_score,customer_value_score,churn_risk_score,issue_growth_score,repeat_complaint_score,priority_score,priority_tier,inferred_themes
FB-0000014,CUST-002456,PROD-0064,support_ticket,2024-01-01,Payment processing took a bit longer than usual.,payment_issue_general,payment_issue_general:neutral,neutral,neutral,1.0,Payment:Neutral,1,payment_issue_general,2,Payment Issues,489.41,Silver,0.18,0,payment_issue_general,0.7,Payment Issues,0.35,0.6340833333333333,0.18,0.0,0.0,35.0,Medium,payment_issue_general
FB-0000035,CUST-004934,PROD-0094,chat,2024-01-01,"Packaging was sturdy and beautifully presented In addition, customer service was okay, nothing memorable.",packaging|customer_support,packaging:positive|customer_support:neutral,neutral,neutral,0.975,Customer Support:Neutral|Packaging:Positive,2,packaging,6,Customer Service,181.54,Bronze,0.28,0,customer_support,0.55,Customer Service,0.34125,0.3117333333333333,0.28,0.0,0.0,28.4,Medium,customer_support|packaging
FB-0000034,CUST-000577,PROD-0054,chat,2024-01-01,"Pricing is fair, about what i'd expect.",pricing,pricing:neutral,neutral,neutral,1.0,Pricing:Neutral,1,pricing,8,Pricing,2139.52,Platinum,0.05,0,pricing,0.35,Pricing,0.35,0.9251541666666668,0.05,0.0,0.0,30.4,Medium,pricing
FB-0000028,CUST-000034,PROD-0038,support_ticket,2024-01-01,"I was told the refund would be processed but nothing happened In addition, quality is average, nothing special.",refund_problems|product_quality,refund_problems:negative|product_quality:neutral,negative,negative,0.989,Product Quality:Neutral|Refunds:Negative,2,refund_problems,9,Product Quality,565.14,Silver,0.18,0,product_quality,0.65,Product Quality,0.989,0.6748208333333333,0.27,0.0,0.0,51.9,High,product_quality|refund_problems
FB-0000078,CUST-001224,PROD-0138,survey,2024-01-01,"The app works fine most of the time However, the item arrived damaged.",app_performance|product_quality,app_performance:neutral|product_quality:negative,negative,negative,0.982,Product Quality:Negative|App/Website:Neutral,2,app_performance,7,App Performance,405.56,Silver,0.18,0,product_quality,0.65,Product Quality,0.982,0.571025,0.27,0.0,0.0,50.2,High,product_quality|app_performance
FB-0000120,CUST-007355,PROD-0125,review,2024-01-01,"Shipping took the usual amount of time However, I was told the refund would be processed but nothing happened.",delivery_delay|refund_problems,delivery_delay:neutral|refund_problems:negative,negative,negative,0.981,Delivery:Neutral|Refunds:Negative,2,delivery_delay,4,Refund Problems,1447.56,Gold,0.1,0,delivery_delay,0.45,Delivery Delay,0.981,0.8730291666666666,0.15,0.0,0.0,48.9,High,delivery_delay|refund_problems
FB-0000054,CUST-001278,PROD-0141,support_ticket,2024-01-01,"Shipping was super quick In addition, refund request was denied for no clear reason.",delivery_delay|refund_problems,delivery_delay:positive|refund_problems:negative,negative,negative,0.992,Delivery:Positive|Refunds:Negative,2,delivery_delay,4,Refund Problems,251.15,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,0.992,0.4340833333333333,0.27,0.0,0.0,44.4,Medium,delivery_delay|refund_problems
FB-0000024,CUST-003260,PROD-0101,support_ticket,2024-01-01,Support was rude and unhelpful.,customer_support,customer_support:negative,negative,negative,1.0,Customer Support:Negative,1,customer_support,6,Customer Service,2369.18,Platinum,0.05,0,customer_support,0.55,Customer Service,1.0,0.9329083333333332,0.075,0.0,0.0,51.1,High,customer_support
FB-0000013,CUST-003815,PROD-0150,support_ticket,2024-01-01,Shipping took the usual amount of time.,delivery_delay,delivery_delay:neutral,neutral,neutral,1.0,Delivery:Neutral,1,delivery_delay,2,Payment Issues,363.99,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,0.35,0.5372083333333333,0.18,0.0,0.0,28.5,Medium,delivery_delay
FB-0000087,CUST-004213,PROD-0122,chat,2024-01-01,The website is painfully slow and glitchy.,app_performance,app_performance:negative,negative,negative,1.0,App/Website:Negative,1,app_performance,6,Customer Service,1000.22,Gold,0.1,0,app_performance,0.5,App Performance,1.0,0.8067125,0.15,0.0,0.0,49.4,High,app_performance
FB-0000003,CUST-001972,PROD-0024,survey,2024-01-01,"Customer support never replied to my message However, delivery was faster than expected Also, refund request was denied for no clear reason.",customer_support|delivery_delay|refund_problems,customer_support:negative|delivery_delay:positive|refund_problems:negative,negative,negative,1.0,Delivery:Positive|Customer Support:Negative|Refunds:Negative,3,customer_support,3,Product Quality,1515.08,Gold,0.1,0,delivery_delay,0.45,Delivery Delay,1.0,0.8795875,0.15,0.0,0.0,49.4,High,delivery_delay|customer_support|refund_problems
FB-0000043,CUST-006383,PROD-0129,chat,2024-01-01,Shipping was super quick.,delivery_delay,delivery_delay:positive,positive,positive,1.0,Delivery:Positive,1,delivery_delay,0,Packaging,1881.62,Platinum,0.05,0,delivery_delay,0.45,Delivery Delay,0.0,0.9126458333333334,0.05,0.0,0.0,23.4,Low,delivery_delay
FB-0000074,CUST-003609,PROD-0005,review,2024-01-01,Refund was processed quickly and without hassle.,refund_problems,refund_problems:positive,positive,positive,1.0,Refunds:Positive,1,refund_problems,4,Refund Problems,665.15,Silver,0.18,0,refund_problems,0.75,Refund Problems,0.0,0.7162125,0.18,0.0,0.0,28.4,Medium,refund_problems
FB-0000052,CUST-006090,PROD-0022,survey,2024-01-01,"The item wasn't protected well and got scratched in transit However, build quality feels premium and durable.",packaging|product_quality,packaging:negative|product_quality:positive,negative,negative,0.991,Product Quality:Positive|Packaging:Negative,2,packaging,9,Product Quality,105.9,Bronze,0.28,0,product_quality,0.65,Product Quality,0.991,0.08765,0.42,0.0,0.0,45.4,High,product_quality|packaging
FB-0000079,CUST-003485,PROD-0019,support_ticket,2024-01-01,"The package arrived right on time Also, payment processing took a bit longer than usual On top of that, loved how fast and intuitive the website was.",delivery_delay|payment_issue_general|app_performance,delivery_delay:positive|payment_issue_general:neutral|app_performance:positive,positive,positive,0.951,Delivery:Positive|App/Website:Positive|Payment:Neutral,3,delivery_delay,2,Payment Issues,766.56,Gold,0.1,0,delivery_delay,0.45,Delivery Delay,0.0,0.7517541666666666,0.1,0.0,0.0,21.8,Low,delivery_delay|app_performance|payment_issue_general
FB-0000104,CUST-004576,PROD-0013,support_ticket,2024-01-01,"An okay experience overall, nothing stood out.",general_satisfaction,general_satisfaction:neutral,neutral,neutral,1.0,None Detected,0,general_satisfaction,1,General Satisfaction,178.64,Bronze,0.28,0,general_satisfaction,0.05,General Satisfaction,0.35,0.3048583333333333,0.28,0.0,0.0,18.5,Low,general_satisfaction
FB-0000131,CUST-003869,PROD-0107,chat,2024-01-01,Support was rude and unhelpful.,customer_support,customer_support:negative,negative,negative,1.0,Customer Support:Negative,1,customer_support,6,Customer Service,158.47,Bronze,0.28,0,customer_support,0.55,Customer Service,1.0,0.2542291666666667,0.42,0.0,0.0,46.1,High,customer_support
FB-0000129,CUST-000406,PROD-0106,survey,2024-01-01,"Customer service was okay, nothing memorable Also, I was told the refund would be processed but nothing happened.",customer_support|refund_problems,customer_support:neutral|refund_problems:negative,negative,negative,0.986,Customer Support:Neutral|Refunds:Negative,2,customer_support,4,Refund Problems,189.29,Silver,0.18,0,customer_support,0.55,Customer Service,0.986,0.3279708333333333,0.27,0.0,0.0,44.6,Medium,customer_support|refund_problems
FB-0000126,CUST-007582,PROD-0110,survey,2024-01-01,"The agent couldn't resolve my issue at all In addition, payment failed but the money was still deducted from my account.",customer_support|payment_double_charge,customer_support:negative|payment_double_charge:negative,negative,negative,1.0,Customer Support:Negative|Payment:Negative,2,customer_support,2,Payment Issues,107.74,Bronze,0.28,0,customer_support,0.55,Customer Service,1.0,0.0936916666666666,0.42,0.0,0.0,43.7,Medium,customer_support|payment_double_charge
FB-0000128,CUST-001556,PROD-0096,review,2024-01-01,"Customer service was okay, nothing memorable.",customer_support,customer_support:neutral,neutral,neutral,1.0,Customer Support:Neutral,1,customer_support,6,Customer Service,109.25,Bronze,0.28,0,customer_support,0.55,Customer Service,0.35,0.1000458333333333,0.28,0.0,0.0,25.5,Medium,customer_support
FB-0000027,CUST-001901,PROD-0060,support_ticket,2024-01-01,"Overall a really great experience, will definitely order again On top of that, I was told the refund would be processed but nothing happened.",general_satisfaction|refund_problems,general_satisfaction:positive|refund_problems:negative,negative,negative,0.933,Refunds:Negative,1,general_satisfaction,4,Refund Problems,191.29,Bronze,0.28,0,refund_problems,0.75,Refund Problems,0.933,0.3322666666666666,0.42,0.0,0.0,49.6,High,refund_problems|general_satisfaction
FB-0000119,CUST-001087,PROD-0131,support_ticket,2024-01-01,"Delivery estimate was completely wrong In addition, pricing is very reasonable.",delivery_delay|pricing,delivery_delay:negative|pricing:positive,negative,negative,0.996,Delivery:Negative|Pricing:Positive,2,delivery_delay,8,Pricing,1370.61,Gold,0.1,0,delivery_delay,0.45,Delivery Delay,0.996,0.8650291666666666,0.15,0.0,0.0,49.1,High,delivery_delay|pricing
FB-0000117,CUST-003170,PROD-0054,review,2024-01-01,"Quality is average, nothing special.",product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,9,Product Quality,164.13,Bronze,0.28,0,product_quality,0.65,Product Quality,0.35,0.2705541666666666,0.28,0.0,0.0,30.0,Medium,product_quality
FB-0000053,CUST-001239,PROD-0120,support_ticket,2024-01-01,"Customer support was fast and genuinely helpful Also, it broke after just a few uses.",customer_support|product_quality,customer_support:positive|product_quality:negative,negative,negative,0.986,Product Quality:Negative|Customer Support:Positive,2,customer_support,6,Customer Service,255.28,Bronze,0.28,0,product_quality,0.65,Product Quality,0.986,0.4375416666666666,0.42,0.0,0.0,50.5,High,product_quality|customer_support
FB-0000106,CUST-004009,PROD-0068,support_ticket,2024-01-01,Overall this was a disappointing experience.,general_satisfaction,general_satisfaction:negative,negative,negative,1.0,None Detected,0,general_satisfaction,1,General Satisfaction,290.38,Silver,0.18,0,general_satisfaction,0.05,General Satisfaction,1.0,0.4747583333333333,0.27,0.0,0.0,37.2,Medium,general_satisfaction
FB-0000004,CUST-005167,PROD-0150,chat,2024-01-01,"Packaging was sturdy and beautifully presented On top of that, the product is about what I expected.",packaging|product_quality,packaging:positive|product_quality:neutral,neutral,neutral,0.976,Product Quality:Neutral|Packaging:Positive,2,packaging,3,Product Quality,1474.62,Gold,0.1,0,product_quality,0.65,Product Quality,0.3415999999999999,0.8756041666666666,0.1,0.0,0.0,36.2,Medium,product_quality|packaging
FB-0000099,CUST-000185,PROD-0077,support_ticket,2024-01-01,"The agent couldn't resolve my issue at all However, the app keeps crashing every time I try to check out.",customer_support|app_performance,customer_support:negative|app_performance:negative,negative,negative,1.0,Customer Support:Negative|App/Website:Negative,2,customer_support,7,App Performance,1331.31,Platinum,0.05,0,customer_support,0.55,Customer Service,1.0,0.8602375,0.075,0.0,0.0,50.0,High,customer_support|app_performance
FB-0000042,CUST-006324,PROD-0058,support_ticket,2024-01-01,Would love to see more size options for this item.,feature_request,feature_request:neutral,neutral,neutral,0.997,Feature Requests:Neutral,1,feature_request,5,Delivery Delay,109.15,Bronze,0.28,0,feature_request,0.1,Feature Requests,0.34895,0.099675,0.28,0.0,0.0,16.4,Low,feature_request
FB-0000039,CUST-007489,PROD-0007,support_ticket,2024-01-01,"Delivery arrived close to the estimated date On top of that, packaging was sturdy and beautifully presented But getting a refund has been an absolute nightmare.",delivery_delay|packaging|refund_problems,delivery_delay:neutral|packaging:positive|refund_problems:negative,negative,negative,0.946,Delivery:Neutral|Refunds:Negative|Packaging:Positive,3,delivery_delay,5,Delivery Delay,96.14,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.946,0.0585958333333333,0.42,0.0,0.0,39.8,Medium,delivery_delay|refund_problems|packaging
FB-0000029,CUST-004996,PROD-0145,survey,2024-01-01,"Packaging was standard, nothing notable.",packaging,packaging:neutral,neutral,neutral,1.0,Packaging:Neutral,1,packaging,0,Packaging,885.26,Silver,0.18,0,packaging,0.3,Packaging,0.35,0.7824625,0.18,0.0,0.0,29.2,Medium,packaging
FB-0000057,CUST-001971,PROD-0084,review,2024-01-01,"Wish there was a way to track multiple orders at once But quality is average, nothing special.",feature_request|product_quality,feature_request:neutral|product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral|Feature Requests:Neutral,2,feature_request,9,Product Quality,141.85,Bronze,0.28,0,product_quality,0.65,Product Quality,0.35,0.20475,0.28,0.0,0.0,29.0,Medium,product_quality|feature_request
FB-0000008,CUST-004677,PROD-0079,review,2024-01-01,Customer support was fast and genuinely helpful.,customer_support,customer_support:positive,positive,positive,0.999,Customer Support:Positive,1,customer_support,6,Customer Service,126.83,Bronze,0.28,0,customer_support,0.55,Customer Service,0.0,0.156375,0.28,0.0,0.0,17.5,Low,customer_support
FB-0000009,CUST-001481,PROD-0027,survey,2024-01-01,Really impressed with how well it's made.,product_quality,product_quality:positive,positive,positive,0.998,Product Quality:Positive,1,product_quality,6,Customer Service,5882.41,Platinum,0.05,0,product_quality,0.65,Product Quality,0.0,0.9942166666666666,0.05,0.0,0.0,28.7,Medium,product_quality
FB-0000101,CUST-005140,PROD-0110,survey,2024-01-01,Delivery estimate was completely wrong.,delivery_delay,delivery_delay:negative,negative,negative,1.0,Delivery:Negative,1,delivery_delay,5,Delivery Delay,114.3,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,1.0,0.1146958333333333,0.42,0.0,0.0,42.0,Medium,delivery_delay
FB-0000059,CUST-004289,PROD-0131,support_ticket,2024-01-01,"Payment processing took a bit longer than usual On top of that, really appreciated how patient the support team was.",payment_issue_general|customer_support,payment_issue_general:neutral|customer_support:positive,neutral,neutral,0.975,Customer Support:Positive|Payment:Neutral,2,payment_issue_general,2,Payment Issues,125.71,Bronze,0.28,0,customer_support,0.55,Customer Service,0.34125,0.1526041666666666,0.28,0.0,0.0,26.0,Medium,customer_support|payment_issue_general
FB-0000061,CUST-006358,PROD-0039,review,2024-01-01,Refund was processed quickly and without hassle.,refund_problems,refund_problems:positive,positive,positive,1.0,Refunds:Positive,1,refund_problems,4,Refund Problems,1444.15,Silver,0.18,0,refund_problems,0.75,Refund Problems,0.0,0.872775,0.18,0.0,0.0,30.8,Medium,refund_problems
FB-0000006,CUST-000382,PROD-0143,review,2024-01-01,Packaging was flimsy and the box was crushed.,packaging,packaging:negative,negative,negative,1.0,Packaging:Negative,1,packaging,9,Product Quality,172.43,Bronze,0.28,0,packaging,0.3,Packaging,1.0,0.2902083333333333,0.42,0.0,0.0,41.7,Medium,packaging
FB-0000068,CUST-003622,PROD-0081,review,2024-01-01,"An okay experience overall, nothing stood out However, my payment failed twice before finally going through.",general_satisfaction|payment_issue_general,general_satisfaction:neutral|payment_issue_general:negative,negative,negative,0.991,Payment:Negative,1,general_satisfaction,1,General Satisfaction,806.16,Gold,0.1,0,payment_issue_general,0.7,Payment Issues,0.991,0.7632125,0.15,0.0,0.0,52.5,High,payment_issue_general|general_satisfaction
